date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,date_month,rainfall_mm
2023-06-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1409.0,10.08,2023-06-01,28.679999999999996
2023-06-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,4099.0,29.32,2023-06-01,28.679999999999996
2023-06-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,5996.0,42.89,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2944.0,21.06,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,8500.0,60.8,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,14417.0,103.13,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,15107.0,108.06,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,15381.0,110.02,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3216.0,23.0,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1188.0,8.5,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1081.0,7.73,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,5163.0,36.93,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6903.0,49.38,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1843.0,13.18,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,8000.0,57.22,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,14499.0,103.71,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,14499.0,103.71,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1260.0,9.01,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,875.0,6.26,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1008.0,7.21,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,4000.0,28.61,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,3340.0,23.89,2023-06-01,17.16
2023-06-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1156.0,8.27,2023-06-01,17.16
2023-06-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6120.0,43.78,2023-06-01,5.836666666666667
2023-06-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,4625.0,33.08,2023-06-01,5.836666666666667
2023-06-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,8580.0,61.37,2023-06-01,5.836666666666667
2023-06-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,12600.0,90.13,2023-06-01,5.836666666666667
2023-06-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,18900.0,135.19,2023-06-01,5.836666666666667
2023-06-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,7560.0,54.08,2023-06-01,5.836666666666667
2023-06-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,5000.0,35.77,2023-06-01,5.836666666666667
2023-06-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1005.0,7.19,2023-06-01,5.836666666666667
2023-06-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,7859.0,56.22,2023-06-01,5.836666666666667
2023-06-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,7532.0,53.88,2023-06-01,119.11499999999998
2023-06-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,4050.0,28.97,2023-06-01,119.11499999999998
2023-06-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,6300.0,45.06,2023-06-01,119.11499999999998
2023-06-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1233.0,8.82,2023-06-01,119.11499999999998
2023-06-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,7085.0,50.68,2023-06-01,119.11499999999998
2023-06-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6356.0,45.46,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2500.0,17.88,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,12150.0,86.91,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,15975.0,114.27,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,4095.0,29.29,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1040.0,7.44,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,13500.0,96.57,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3780.0,27.04,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,7.15,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,975.0,6.97,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2987.0,21.37,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6491.0,46.43,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,4000.0,28.61,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,3494.0,24.99,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,10000.0,71.53,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,7065.0,50.54,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,16205.0,115.92,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,14079.0,100.71,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,16666.0,119.21,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,9155.0,65.49,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,515.0,3.68,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1456.0,10.41,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3372.0,24.12,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,8138.0,58.21,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2013.0,14.4,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,16556.0,118.43,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,18000.0,128.76,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3111.0,22.25,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1535.0,10.98,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1381.0,9.88,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3474.0,24.85,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6554.0,46.88,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1363.0,9.75,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,12600.0,90.13,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,15156.0,108.41,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,14880.0,106.44,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1742.0,12.46,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,825.0,5.9,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1138.0,8.14,2023-06-01,100.30571428571429
2023-06-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3720.0,26.61,2023-06-01,100.30571428571429
2023-07-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,7002.0,49.52,2023-07-01,35.35
2023-07-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,1825.0,12.91,2023-07-01,35.35
2023-07-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,977.0,6.91,2023-07-01,35.35
2023-07-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,7.07,2023-07-01,35.35
2023-07-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2176.0,15.39,2023-07-01,35.35
2023-07-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,5243.0,37.08,2023-07-01,39.373333333333335
2023-07-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1703.0,12.05,2023-07-01,39.373333333333335
2023-07-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,14040.0,99.3,2023-07-01,39.373333333333335
2023-07-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,6120.0,43.29,2023-07-01,39.373333333333335
2023-07-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1743.0,12.33,2023-07-01,39.373333333333335
2023-07-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,635.0,4.49,2023-07-01,39.373333333333335
2023-07-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1679.0,11.88,2023-07-01,39.373333333333335
2023-07-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2374.0,16.79,2023-07-01,39.373333333333335
2023-07-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6125.0,43.32,2023-07-01,10.2875
2023-07-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,1945.0,13.76,2023-07-01,10.2875
2023-07-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2500.0,17.68,2023-07-01,10.2875
2023-07-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2381.0,16.84,2023-07-01,10.2875
2023-07-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1259.0,8.9,2023-07-01,10.2875
2023-07-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2451.0,17.34,2023-07-01,10.2875
2023-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,5993.0,42.39,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,8750.0,61.89,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,14378.5,101.7,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,13756.0,97.3,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,6498.0,45.96,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3640.0,25.75,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1556.0,11.01,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,975.0,6.9,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3253.0,23.01,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,7571.0,53.55,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1930.0,13.65,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,8333.0,58.94,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,14123.0,99.89,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,13698.0,96.89,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1027.0,7.26,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1333.0,9.43,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1560.0,11.03,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3008.0,21.28,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,2452.0,17.34,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2238.0,15.83,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,9000.0,63.66,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,6300.0,44.56,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,16326.0,115.47,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,17100.0,120.95,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3314.0,23.44,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1583.0,11.2,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1533.0,10.84,2023-07-01,10.34
2023-07-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3200.0,22.63,2023-07-01,10.34
2023-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6810.0,48.17,2023-07-01,8.483333333333333
2023-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1917.0,13.56,2023-07-01,8.483333333333333
2023-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,9550.0,67.55,2023-07-01,8.483333333333333
2023-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,15525.0,109.81,2023-07-01,8.483333333333333
2023-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,16440.0,116.28,2023-07-01,8.483333333333333
2023-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,15030.0,106.31,2023-07-01,8.483333333333333
2023-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3087.0,21.83,2023-07-01,8.483333333333333
2023-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,2333.0,16.5,2023-07-01,8.483333333333333
2023-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1456.0,10.3,2023-07-01,8.483333333333333
2023-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2560.0,18.11,2023-07-01,8.483333333333333
2023-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,7833.0,55.4,2023-07-01,74.00399999999999
2023-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,4100.0,29.0,2023-07-01,74.00399999999999
2023-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1125.0,7.96,2023-07-01,74.00399999999999
2023-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,6765.0,47.85,2023-07-01,74.00399999999999
